https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1601787600000,2020-10-04 05:00:00,BTC/USDT,10561.99,10573.00,10556.30,10557.05,2111.463,22311371.07952,12972
1601784000000,2020-10-04 04:00:00,BTC/USDT,10541.29,10574.54,10540.40,10561.49,3244.196,34263348.57569,16590
1601780400000,2020-10-04 03:00:00,BTC/USDT,10543.99,10554.99,10539.10,10541.29,1505.204,15873702.00225,13326
1601776800000,2020-10-04 02:00:00,BTC/USDT,10535.38,10548.82,10523.16,10543.99,1627.633,17149270.52950,15596
1601773200000,2020-10-04 01:00:00,BTC/USDT,10537.85,10540.38,10514.00,10535.39,3290.262,34636463.82639,17581
1601769600000,2020-10-04 00:00:00,BTC/USDT,10537.96,10551.99,10514.00,10537.85,3050.952,32140369.76825,17835
1601766000000,2020-10-03 23:00:00,BTC/USDT,10552.55,10557.00,10531.61,10537.96,2043.842,21552647.45441,16165
1601762400000,2020-10-03 22:00:00,BTC/USDT,10561.88,10561.88,10520.88,10552.25,3331.741,35112910.18628,21408
1601758800000,2020-10-03 21:00:00,BTC/USDT,10560.43,10565.00,10545.01,10561.88,1709.181,18042016.82761,17203
1601755200000,2020-10-03 20:00:00,BTC/USDT,10577.28,10582.78,10546.08,10560.43,2502.571,26432228.38523,17161
1601751600000,2020-10-03 19:00:00,BTC/USDT,10568.86,10590.00,10563.00,10577.29,2917.247,30855399.40053,19326
1601748000000,2020-10-03 18:00:00,BTC/USDT,10575.68,10584.20,10556.07,10568.86,3055.334,32298857.17356,18049
1601744400000,2020-10-03 17:00:00,BTC/USDT,10575.08,10580.00,10553.08,10575.76,3524.620,37250085.45930,20205
1601740800000,2020-10-03 16:00:00,BTC/USDT,10536.95,10596.00,10531.00,10575.07,6711.817,70896732.46704,25208
1601737200000,2020-10-03 15:00:00,BTC/USDT,10530.00,10548.00,10526.36,10536.95,3677.930,38756257.59391,17743
1601733600000,2020-10-03 14:00:00,BTC/USDT,10523.22,10536.97,10518.78,10530.00,2245.430,23643048.51685,14554
1601730000000,2020-10-03 13:00:00,BTC/USDT,10531.10,10544.41,10521.00,10523.22,2616.921,27557220.50305,16259
1601726400000,2020-10-03 12:00:00,BTC/USDT,10530.89,10537.00,10514.08,10531.11,3392.545,35714595.43880,17495
1601722800000,2020-10-03 11:00:00,BTC/USDT,10542.70,10558.83,10522.20,10530.89,3366.928,35477872.06609,19924
1601719200000,2020-10-03 10:00:00,BTC/USDT,10524.23,10543.64,10513.19,10542.71,3341.977,35193687.23505,17247
1601715600000,2020-10-03 09:00:00,BTC/USDT,10503.78,10534.37,10501.13,10524.23,3557.861,37422049.09772,18716
1601712000000,2020-10-03 08:00:00,BTC/USDT,10523.49,10549.37,10493.86,10503.77,5146.101,54124047.66923,22565
1601708400000,2020-10-03 07:00:00,BTC/USDT,10524.28,10527.00,10509.00,10523.67,2461.447,25888667.46565,14467
1601704800000,2020-10-03 06:00:00,BTC/USDT,10533.83,10542.90,10491.11,10524.29,4045.961,42537006.16420,21445
1601701200000,2020-10-03 05:00:00,BTC/USDT,10552.61,10559.15,10529.91,10533.83,2413.649,25435245.55694,14116
1601697600000,2020-10-03 04:00:00,BTC/USDT,10548.08,10555.43,10536.28,10552.62,1983.201,20915441.86324,14041
1601694000000,2020-10-03 03:00:00,BTC/USDT,10534.25,10555.55,10525.13,10548.07,2670.865,28161553.64653,12731
1601690400000,2020-10-03 02:00:00,BTC/USDT,10533.20,10544.50,10516.67,10534.25,2626.922,27659928.75407,16710
1601686800000,2020-10-03 01:00:00,BTC/USDT,10540.98,10550.00,10520.00,10533.20,2823.039,29736337.32691,18624
1601683200000,2020-10-03 00:00:00,BTC/USDT,10565.44,10571.73,10526.10,10540.98,4148.781,43745144.62206,23098
1601679600000,2020-10-02 23:00:00,BTC/USDT,10546.53,10572.40,10543.57,10565.15,3203.257,33819558.50108,20619
1601676000000,2020-10-02 22:00:00,BTC/USDT,10466.29,10578.54,10462.91,10547.20,7927.665,83442114.48726,33607
1601672400000,2020-10-02 21:00:00,BTC/USDT,10536.71,10549.99,10460.00,10466.29,7362.615,77283914.14462,32475
1601668800000,2020-10-02 20:00:00,BTC/USDT,10510.87,10545.38,10506.70,10536.71,3967.241,41769712.70887,20201
1601665200000,2020-10-02 19:00:00,BTC/USDT,10546.40,10546.40,10510.34,10511.99,4444.425,46776787.43775,19979
1601661600000,2020-10-02 18:00:00,BTC/USDT,10532.97,10549.72,10520.19,10546.49,4359.026,45933912.83781,21202
1601658000000,2020-10-02 17:00:00,BTC/USDT,10540.00,10555.56,10517.39,10532.97,4536.178,47791719.07351,23212
1601654400000,2020-10-02 16:00:00,BTC/USDT,10507.18,10561.44,10487.86,10540.00,9277.088,97682722.63821,34123
1601650800000,2020-10-02 15:00:00,BTC/USDT,10516.55,10542.25,10501.00,10507.17,6109.350,64289468.07640,27627
1601647200000,2020-10-02 14:00:00,BTC/USDT,10526.37,10545.33,10499.97,10516.55,10786.027,113516889.55766,38763
1601643600000,2020-10-02 13:00:00,BTC/USDT,10483.86,10599.67,10430.03,10526.40,23031.474,242194606.83046,66946
1601640000000,2020-10-02 12:00:00,BTC/USDT,10430.14,10491.56,10425.24,10483.87,9340.419,97792496.78403,31193
1601636400000,2020-10-02 11:00:00,BTC/USDT,10456.06,10474.68,10428.09,10430.13,7487.761,78263797.37071,28713
1601632800000,2020-10-02 10:00:00,BTC/USDT,10443.81,10465.00,10371.03,10456.06,13973.851,145681419.99741,42824
1601629200000,2020-10-02 09:00:00,BTC/USDT,10449.63,10482.69,10417.27,10443.81,10403.148,108644978.65166,32878
1601625600000,2020-10-02 08:00:00,BTC/USDT,10483.89,10490.00,10421.00,10449.94,10218.983,106880880.61933,34550
1601622000000,2020-10-02 07:00:00,BTC/USDT,10495.50,10509.99,10464.00,10483.88,7896.448,82809086.84666,27137
1601618400000,2020-10-02 06:00:00,BTC/USDT,10436.40,10525.00,10408.01,10495.51,14177.005,148534768.68678,38821
1601614800000,2020-10-02 05:00:00,BTC/USDT,10584.40,10584.49,10378.38,10436.39,40558.971,424251520.31610,94433
1601611200000,2020-10-02 04:00:00,BTC/USDT,10642.02,10660.00,10580.42,10584.40,8035.626,85429462.95486,26272
1601607600000,2020-10-02 03:00:00,BTC/USDT,10598.12,10649.00,10596.00,10642.01,6153.642,65348637.04133,19423
1601604000000,2020-10-02 02:00:00,BTC/USDT,10586.90,10614.00,10581.66,10598.31,3823.828,40529127.04687,15755
1601600400000,2020-10-02 01:00:00,BTC/USDT,10588.35,10614.16,10581.66,10586.89,3238.780,34322221.26916,14879
1601596800000,2020-10-02 00:00:00,BTC/USDT,10612.62,10612.62,10577.82,10588.35,4434.229,46988185.24071,19188
1601593200000,2020-10-01 23:00:00,BTC/USDT,10602.51,10619.14,10588.56,10612.63,3707.656,39306848.37020,18882
1601589600000,2020-10-01 22:00:00,BTC/USDT,10580.50,10629.25,10567.03,10602.50,6465.475,68586911.75109,22750
1601586000000,2020-10-01 21:00:00,BTC/USDT,10600.31,10623.98,10578.99,10580.50,4812.883,51032157.31972,21965
1601582400000,2020-10-01 20:00:00,BTC/USDT,10611.00,10613.99,10562.00,10600.31,6907.549,73103313.08405,25107
1601578800000,2020-10-01 19:00:00,BTC/USDT,10580.51,10634.00,10562.43,10611.01,14357.325,152191556.87006,39002
1601575200000,2020-10-01 18:00:00,BTC/USDT,10479.01,10588.88,10458.00,10580.51,16484.725,173596338.75754,44903
1601571600000,2020-10-01 17:00:00,BTC/USDT,10519.76,10533.33,10466.04,10480.38,17611.206,184933430.31061,52623
1601568000000,2020-10-01 16:00:00,BTC/USDT,10710.36,10713.00,10442.00,10518.61,67473.511,713777885.59657,151828
1601564400000,2020-10-01 15:00:00,BTC/USDT,10851.94,10877.67,10706.03,10710.35,21624.660,233083037.38327,56023
1601560800000,2020-10-01 14:00:00,BTC/USDT,10852.07,10858.66,10821.26,10851.94,6500.389,70478703.81327,24066
1601557200000,2020-10-01 13:00:00,BTC/USDT,10881.07,10888.00,10842.00,10852.08,5928.068,64406115.71303,23826
1601553600000,2020-10-01 12:00:00,BTC/USDT,10897.75,10905.15,10854.26,10881.61,5154.405,56068623.95010,21005
1601550000000,2020-10-01 11:00:00,BTC/USDT,10861.97,10898.74,10849.00,10897.75,5270.777,57312611.29227,19907
1601546400000,2020-10-01 10:00:00,BTC/USDT,10893.34,10908.50,10830.00,10861.97,8104.517,88033191.02915,26930
1601542800000,2020-10-01 09:00:00,BTC/USDT,10870.00,10899.00,10870.00,10893.33,4356.790,47419823.01099,22058
1601539200000,2020-10-01 08:00:00,BTC/USDT,10817.82,10935.14,10807.26,10869.99,23147.057,251637961.73305,65409
1601535600000,2020-10-01 07:00:00,BTC/USDT,10817.01,10834.00,10802.00,10817.81,3108.070,33619489.62414,14925
1601532000000,2020-10-01 06:00:00,BTC/USDT,10815.39,10840.01,10807.31,10817.01,4017.334,43490401.36260,20025
1601528400000,2020-10-01 05:00:00,BTC/USDT,10795.69,10820.00,10786.22,10815.39,3321.471,35884183.47100,16490
1601524800000,2020-10-01 04:00:00,BTC/USDT,10795.17,10823.41,10791.27,10795.69,3325.366,35938868.28407,15689
1601521200000,2020-10-01 03:00:00,BTC/USDT,10814.53,10820.00,10788.52,10795.17,3063.348,33083055.83608,17924
1601517600000,2020-10-01 02:00:00,BTC/USDT,10833.13,10850.00,10805.01,10814.53,5453.863,59035463.31199,23203
1601514000000,2020-10-01 01:00:00,BTC/USDT,10785.99,10844.00,10782.83,10833.13,5354.699,57913956.22888,21924
1601510400000,2020-10-01 00:00:00,BTC/USDT,10773.00,10827.00,10773.00,10785.98,8068.478,87141986.51167,28076
1601506800000,2020-09-30 23:00:00,BTC/USDT,10741.00,10786.83,10736.00,10773.00,4628.913,49826643.58922,21109
1601503200000,2020-09-30 22:00:00,BTC/USDT,10708.10,10756.94,10701.01,10741.00,3276.381,35180974.29219,20598
1601499600000,2020-09-30 21:00:00,BTC/USDT,10700.97,10738.14,10700.97,10708.35,3081.758,33032024.38841,20912
1601496000000,2020-09-30 20:00:00,BTC/USDT,10704.65,10724.32,10680.54,10700.97,4547.269,48674924.52887,21330
1601492400000,2020-09-30 19:00:00,BTC/USDT,10724.85,10736.00,10678.96,10704.65,7746.791,82925504.29006,25777
1601488800000,2020-09-30 18:00:00,BTC/USDT,10763.00,10769.04,10676.23,10724.84,12208.758,130818888.56232,34332
1601485200000,2020-09-30 17:00:00,BTC/USDT,10777.88,10796.00,10750.00,10762.40,5254.290,56583473.32331,19373
1601481600000,2020-09-30 16:00:00,BTC/USDT,10772.64,10781.27,10751.32,10777.89,4289.693,46188863.41601,18872
1601478000000,2020-09-30 15:00:00,BTC/USDT,10742.89,10789.60,10742.88,10773.26,6865.137,73947537.05352,23613
1601474400000,2020-09-30 14:00:00,BTC/USDT,10736.36,10757.18,10733.26,10742.88,5309.017,57052057.74758,20057
1601470800000,2020-09-30 13:00:00,BTC/USDT,10726.18,10748.00,10717.00,10736.36,3773.935,40502136.63242,17973
1601467200000,2020-09-30 12:00:00,BTC/USDT,10677.27,10744.49,10666.08,10726.18,6341.807,67965061.66818,24611
1601463600000,2020-09-30 11:00:00,BTC/USDT,10719.13,10720.96,10676.41,10677.26,4225.973,45203876.35028,22212
1601460000000,2020-09-30 10:00:00,BTC/USDT,10696.55,10722.39,10691.88,10718.11,4704.929,50388358.82538,19071
1601456400000,2020-09-30 09:00:00,BTC/USDT,10704.17,10704.17,10660.05,10696.55,7283.235,77804997.12012,25560
1601452800000,2020-09-30 08:00:00,BTC/USDT,10701.60,10725.71,10682.15,10703.32,4677.828,50085422.73664,20138
1601449200000,2020-09-30 07:00:00,BTC/USDT,10714.24,10746.76,10688.57,10700.95,6649.676,71269120.02271,22695
1601445600000,2020-09-30 06:00:00,BTC/USDT,10694.35,10731.00,10669.25,10714.24,6160.175,65948903.25388,23577
1601442000000,2020-09-30 05:00:00,BTC/USDT,10750.40,10761.33,10691.17,10694.36,5623.340,60323202.82878,22449
1601438400000,2020-09-30 04:00:00,BTC/USDT,10739.94,10757.13,10693.00,10750.40,7532.922,80830328.07575,25894
1601434800000,2020-09-30 03:00:00,BTC/USDT,10770.78,10778.61,10735.00,10739.49,5384.881,57938207.20256,20341
1601431200000,2020-09-30 02:00:00,BTC/USDT,10783.71,10810.93,10760.00,10770.77,4719.507,50913315.54110,19209
1601427600000,2020-09-30 01:00:00,BTC/USDT,10807.26,10819.86,10768.88,10783.71,4354.322,47005635.20350,20054
1601424000000,2020-09-30 00:00:00,BTC/USDT,10836.99,10845.99,10804.95,10807.25,4193.579,45380675.32224,17582
1601420400000,2020-09-29 23:00:00,BTC/USDT,10760.06,10863.94,10760.06,10836.98,11998.625,129941803.39764,37027
1601416800000,2020-09-29 22:00:00,BTC/USDT,10765.79,10778.80,10744.23,10760.06,2974.261,32010676.88395,16917
1601413200000,2020-09-29 21:00:00,BTC/USDT,10752.26,10776.97,10740.72,10765.79,3281.755,35321005.68086,18387
1601409600000,2020-09-29 20:00:00,BTC/USDT,10735.01,10773.99,10735.01,10752.25,4919.190,52894154.87998,21922
1601406000000,2020-09-29 19:00:00,BTC/USDT,10722.57,10763.69,10711.51,10735.00,5656.076,60719865.53830,22544
1601402400000,2020-09-29 18:00:00,BTC/USDT,10670.09,10739.97,10668.68,10722.57,8917.297,95520242.20127,28729
1601398800000,2020-09-29 17:00:00,BTC/USDT,10689.45,10692.10,10631.49,10670.09,11526.149,122803819.66875,32881
1601395200000,2020-09-29 16:00:00,BTC/USDT,10722.49,10736.27,10661.31,10689.45,12950.517,138482372.70846,36516
1601391600000,2020-09-29 15:00:00,BTC/USDT,10755.05,10768.74,10712.62,10722.50,6479.693,69585136.15479,23351
1601388000000,2020-09-29 14:00:00,BTC/USDT,10751.40,10783.60,10737.77,10755.06,7236.826,77879894.05444,24845
1601384400000,2020-09-29 13:00:00,BTC/USDT,10757.69,10764.48,10711.47,10752.32,5805.756,62342639.29207,23632
1601380800000,2020-09-29 12:00:00,BTC/USDT,10754.98,10763.00,10736.00,10757.69,4016.656,43179446.24172,19753
1601377200000,2020-09-29 11:00:00,BTC/USDT,10770.99,10797.00,10748.81,10754.98,6738.669,72579917.77254,25964
1601373600000,2020-09-29 10:00:00,BTC/USDT,10715.26,10780.00,10710.58,10770.99,8049.502,86542631.91199,27875
1601370000000,2020-09-29 09:00:00,BTC/USDT,10730.79,10757.83,10700.11,10715.26,5217.437,55971295.21250,21548
1601366400000,2020-09-29 08:00:00,BTC/USDT,10722.01,10739.40,10710.03,10729.78,3340.224,35830528.89066,16612
1601362800000,2020-09-29 07:00:00,BTC/USDT,10736.51,10738.00,10710.03,10722.00,4508.128,48348409.95558,18740
1601359200000,2020-09-29 06:00:00,BTC/USDT,10677.76,10744.54,10666.60,10736.22,5631.067,60325743.03302,25722
1601355600000,2020-09-29 05:00:00,BTC/USDT,10690.00,10694.61,10667.93,10677.75,3516.170,37561992.79748,18238
1601352000000,2020-09-29 04:00:00,BTC/USDT,10687.45,10709.00,10685.19,10690.00,2452.596,26237889.78328,13677
1601348400000,2020-09-29 03:00:00,BTC/USDT,10685.43,10708.81,10678.29,10687.45,3064.186,32766792.86723,14986
1601344800000,2020-09-29 02:00:00,BTC/USDT,10678.55,10700.71,10657.50,10685.43,4942.862,52800256.66328,19969
1601341200000,2020-09-29 01:00:00,BTC/USDT,10707.66,10713.42,10672.00,10678.62,5846.117,62512713.73991,22428
1601337600000,2020-09-29 00:00:00,BTC/USDT,10691.94,10728.03,10655.00,10707.76,7818.560,83670415.33394,28345
1601334000000,2020-09-28 23:00:00,BTC/USDT,10861.17,10862.73,10627.19,10691.45,31407.462,337264049.85984,72345
1601330400000,2020-09-28 22:00:00,BTC/USDT,10880.64,10881.99,10847.00,10861.18,2957.170,32123367.14011,14817
1601326800000,2020-09-28 21:00:00,BTC/USDT,10867.25,10887.65,10844.25,10880.64,2904.242,31559440.22393,17176
1601323200000,2020-09-28 20:00:00,BTC/USDT,10865.99,10872.55,10854.14,10867.25,2745.308,29827175.55386,14083
1601319600000,2020-09-28 19:00:00,BTC/USDT,10866.80,10868.70,10832.00,10866.00,5006.140,54308798.84144,18617
1601316000000,2020-09-28 18:00:00,BTC/USDT,10885.50,10885.50,10850.00,10866.70,4789.921,52045294.26444,19829
1601312400000,2020-09-28 17:00:00,BTC/USDT,10879.52,10913.96,10869.00,10885.50,4029.607,43863593.43462,18578
1601308800000,2020-09-28 16:00:00,BTC/USDT,10898.97,10907.80,10870.00,10879.51,3589.262,39064177.85470,18233
1601305200000,2020-09-28 15:00:00,BTC/USDT,10859.88,10905.69,10850.50,10898.97,5265.321,57324864.78928,22799
1601301600000,2020-09-28 14:00:00,BTC/USDT,10884.41,10911.00,10856.00,10859.28,6552.078,71321154.84789,24460
1601298000000,2020-09-28 13:00:00,BTC/USDT,10898.98,10937.97,10866.01,10881.76,11645.463,126998701.48812,35152
1601294400000,2020-09-28 12:00:00,BTC/USDT,10877.48,10939.99,10829.23,10898.98,14859.887,161896439.47496,42546
1601290800000,2020-09-28 11:00:00,BTC/USDT,10873.01,10902.38,10852.78,10877.47,5825.655,63369945.32626,22688
1601287200000,2020-09-28 10:00:00,BTC/USDT,10852.53,10890.00,10831.00,10873.00,5385.977,58544764.21721,25131
1601283600000,2020-09-28 09:00:00,BTC/USDT,10854.03,10871.59,10830.00,10852.54,4447.787,48265622.12032,21349
1601280000000,2020-09-28 08:00:00,BTC/USDT,10852.92,10889.19,10843.00,10854.22,5519.675,59985351.30613,24893
1601276400000,2020-09-28 07:00:00,BTC/USDT,10865.96,10875.72,10833.53,10852.93,4790.237,51990422.88659,23429
1601272800000,2020-09-28 06:00:00,BTC/USDT,10875.99,10883.70,10846.00,10865.80,4383.742,47626820.24642,21165
1601269200000,2020-09-28 05:00:00,BTC/USDT,10890.39,10912.00,10863.00,10875.99,4124.662,44905837.19104,19224
1601265600000,2020-09-28 04:00:00,BTC/USDT,10881.81,10900.00,10863.00,10890.39,3985.007,43377667.98350,17400
1601262000000,2020-09-28 03:00:00,BTC/USDT,10905.33,10913.32,10870.00,10881.81,4236.927,46130055.38322,20050
1601258400000,2020-09-28 02:00:00,BTC/USDT,10924.48,10944.94,10890.00,10905.33,5741.707,62693646.35858,27173
1601254800000,2020-09-28 01:00:00,BTC/USDT,10884.24,10924.48,10880.00,10924.48,7245.427,78991018.98583,29825
1601251200000,2020-09-28 00:00:00,BTC/USDT,10768.00,11024.00,10767.99,10884.23,35666.713,387907453.56536,81049
1601247600000,2020-09-27 23:00:00,BTC/USDT,10745.10,10776.45,10727.00,10768.00,5302.431,57007741.01239,22777
1601244000000,2020-09-27 22:00:00,BTC/USDT,10714.13,10753.87,10714.13,10745.09,4297.452,46148275.61385,19749
1601240400000,2020-09-27 21:00:00,BTC/USDT,10718.30,10731.24,10701.51,10714.13,2577.389,27615059.14699,17208
1601236800000,2020-09-27 20:00:00,BTC/USDT,10727.23,10730.49,10713.00,10718.14,1618.179,17349263.87532,15553
1601233200000,2020-09-27 19:00:00,BTC/USDT,10712.83,10738.51,10701.33,10727.23,2998.712,32138651.61626,18974
1601229600000,2020-09-27 18:00:00,BTC/USDT,10722.15,10739.98,10700.00,10712.84,2722.026,29194818.49827,17281
1601226000000,2020-09-27 17:00:00,BTC/USDT,10716.20,10736.76,10706.00,10722.16,3654.862,39186683.70291,20123
1601222400000,2020-09-27 16:00:00,BTC/USDT,10749.99,10775.23,10701.23,10716.19,9223.639,99058967.12386,28909
1601218800000,2020-09-27 15:00:00,BTC/USDT,10670.01,10763.50,10632.00,10750.00,12925.001,138320511.12788,38822
1601215200000,2020-09-27 14:00:00,BTC/USDT,10672.90,10683.18,10653.12,10670.00,2867.643,30582418.55392,16594
1601211600000,2020-09-27 13:00:00,BTC/USDT,10663.01,10683.00,10652.00,10672.90,3046.665,32496466.24348,16976
1601208000000,2020-09-27 12:00:00,BTC/USDT,10622.42,10668.08,10584.00,10663.00,7583.304,80659672.84934,29304
1601204400000,2020-09-27 11:00:00,BTC/USDT,10652.99,10662.19,10621.00,10622.43,1938.926,20632256.32630,9576
1601200800000,2020-09-27 10:00:00,BTC/USDT,10629.19,10678.00,10625.00,10653.00,4381.776,46670523.16517,21898
1601197200000,2020-09-27 09:00:00,BTC/USDT,10642.34,10653.88,10613.77,10629.20,5641.540,59988394.57910,25001
1601193600000,2020-09-27 08:00:00,BTC/USDT,10667.26,10667.50,10602.76,10642.35,8646.469,92008506.75289,32244
1601190000000,2020-09-27 07:00:00,BTC/USDT,10654.88,10689.66,10647.00,10667.25,5466.307,58319042.15080,29068
1601186400000,2020-09-27 06:00:00,BTC/USDT,10774.00,10777.50,10620.00,10654.74,16979.454,181531756.06869,46524
1601182800000,2020-09-27 05:00:00,BTC/USDT,10777.40,10786.17,10760.10,10774.00,2396.636,25817068.68048,15000
1601179200000,2020-09-27 04:00:00,BTC/USDT,10778.00,10792.00,10765.00,10777.52,2551.347,27503433.41243,13626
1601175600000,2020-09-27 03:00:00,BTC/USDT,10771.94,10783.70,10761.18,10777.99,2662.281,28674459.29302,15516
1601172000000,2020-09-27 02:00:00,BTC/USDT,10768.89,10781.96,10756.99,10771.93,2508.710,27018246.37389,16905
1601168400000,2020-09-27 01:00:00,BTC/USDT,10768.00,10793.50,10759.00,10768.89,5782.249,62311200.14067,27219
1601164800000,2020-09-27 00:00:00,BTC/USDT,10726.50,10773.00,10719.00,10767.99,5667.718,60927589.80820,26117
1601161200000,2020-09-26 23:00:00,BTC/USDT,10728.82,10746.33,10723.00,10726.50,2496.808,26803814.36153,17004
1601157600000,2020-09-26 22:00:00,BTC/USDT,10710.21,10740.04,10700.00,10729.43,2527.821,27104846.99621,21279
1601154000000,2020-09-26 21:00:00,BTC/USDT,10711.80,10752.02,10710.00,10710.21,4272.012,45838380.01067,22481
1601150400000,2020-09-26 20:00:00,BTC/USDT,10715.79,10724.60,10698.01,10711.79,2057.022,22031645.33446,14161
1601146800000,2020-09-26 19:00:00,BTC/USDT,10726.00,10727.00,10703.00,10715.79,2864.436,30689061.57551,16977
1601143200000,2020-09-26 18:00:00,BTC/USDT,10738.76,10776.68,10720.43,10725.99,5758.099,61861612.87392,23366
1601139600000,2020-09-26 17:00:00,BTC/USDT,10746.85,10748.88,10717.09,10738.76,3612.217,38769107.98974,18142
1601136000000,2020-09-26 16:00:00,BTC/USDT,10718.29,10748.66,10678.03,10746.85,5839.394,62562281.40589,28217
1601132400000,2020-09-26 15:00:00,BTC/USDT,10701.21,10738.99,10697.06,10718.63,3210.582,34414477.75935,18581
1601128800000,2020-09-26 14:00:00,BTC/USDT,10671.40,10724.60,10668.72,10701.21,5365.735,57434052.39035,25502
1601125200000,2020-09-26 13:00:00,BTC/USDT,10682.78,10695.00,10666.02,10671.40,3609.985,38549349.64523,21122
1601121600000,2020-09-26 12:00:00,BTC/USDT,10706.95,10707.54,10665.00,10682.78,3962.418,42324052.64078,23286
1601118000000,2020-09-26 11:00:00,BTC/USDT,10718.01,10726.00,10693.80,10706.95,2511.559,26896835.50000,20620
1601114400000,2020-09-26 10:00:00,BTC/USDT,10691.81,10727.96,10659.54,10718.01,5473.675,58558904.80149,26414
