https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1609095600000,2020-12-27 19:00:00,ETH/USDT,694.82,708.84,693.17,706.71,194471.957,136530532.92518,74484
1609092000000,2020-12-27 18:00:00,ETH/USDT,691.53,696.99,687.56,694.81,151096.562,104704194.39781,63819
1609088400000,2020-12-27 17:00:00,ETH/USDT,698.46,698.76,684.00,691.52,257281.670,177838891.76059,103638
1609084800000,2020-12-27 16:00:00,ETH/USDT,699.89,718.75,687.70,698.56,892794.489,628210300.70970,282653
1609081200000,2020-12-27 15:00:00,ETH/USDT,686.52,701.19,680.88,699.83,663166.842,459897452.26818,218307
1609077600000,2020-12-27 14:00:00,ETH/USDT,649.26,691.00,647.33,686.43,937953.898,632125093.82404,288617
1609074000000,2020-12-27 13:00:00,ETH/USDT,635.05,649.43,633.31,649.10,157898.003,101044258.09468,58242
1609070400000,2020-12-27 12:00:00,ETH/USDT,639.00,639.10,627.00,635.05,267826.899,169570431.55483,93804
1609066800000,2020-12-27 11:00:00,ETH/USDT,647.00,651.41,625.00,639.00,368737.673,235368585.37667,118185
1609063200000,2020-12-27 10:00:00,ETH/USDT,647.81,648.50,643.50,647.01,64600.988,41747597.96945,26967
1609059600000,2020-12-27 09:00:00,ETH/USDT,644.84,649.48,640.52,647.83,137910.409,89023419.56507,49609
1609056000000,2020-12-27 08:00:00,ETH/USDT,650.95,654.94,642.20,644.61,170505.867,110763493.45631,57190
1609052400000,2020-12-27 07:00:00,ETH/USDT,652.55,654.85,648.40,650.94,97247.168,63417451.70163,38450
1609048800000,2020-12-27 06:00:00,ETH/USDT,646.48,657.59,646.46,652.55,197811.691,129038171.17363,69441
1609045200000,2020-12-27 05:00:00,ETH/USDT,644.28,648.14,643.57,646.47,51441.339,33259654.54598,27901
1609041600000,2020-12-27 04:00:00,ETH/USDT,644.21,646.16,642.49,644.29,56264.159,36256835.41772,27157
1609038000000,2020-12-27 03:00:00,ETH/USDT,646.66,647.70,641.21,644.04,83780.579,53999538.02723,32189
1609034400000,2020-12-27 02:00:00,ETH/USDT,642.05,653.90,640.69,646.59,179344.959,116303463.25814,59488
1609030800000,2020-12-27 01:00:00,ETH/USDT,638.81,645.25,638.60,642.03,131546.969,84462545.43550,47680
1609027200000,2020-12-27 00:00:00,ETH/USDT,637.89,643.11,635.40,638.82,107931.010,69035466.76923,42798
1609023600000,2020-12-26 23:00:00,ETH/USDT,634.60,639.83,632.07,637.90,124673.781,79328138.81035,49427
1609020000000,2020-12-26 22:00:00,ETH/USDT,648.20,648.96,628.65,634.60,277388.790,176805524.24106,88092
1609016400000,2020-12-26 21:00:00,ETH/USDT,649.48,654.32,646.02,648.20,179965.666,117116114.85271,63023
1609012800000,2020-12-26 20:00:00,ETH/USDT,645.85,652.52,642.33,649.40,162242.676,105127310.49382,57554
1609009200000,2020-12-26 19:00:00,ETH/USDT,642.42,647.75,642.00,645.85,58430.178,37684207.34192,29603
1609005600000,2020-12-26 18:00:00,ETH/USDT,644.14,647.69,640.00,642.41,115044.327,74067395.03802,43439
1609002000000,2020-12-26 17:00:00,ETH/USDT,648.38,649.65,642.05,644.12,132498.307,85499296.68570,51220
1608998400000,2020-12-26 16:00:00,ETH/USDT,628.79,651.40,627.86,648.42,446761.632,286561780.77583,137823
1608994800000,2020-12-26 15:00:00,ETH/USDT,630.06,631.50,626.09,628.77,124707.737,78411481.35650,46498
1608991200000,2020-12-26 14:00:00,ETH/USDT,623.39,634.43,621.13,630.05,223276.918,140516096.87975,71707
1608987600000,2020-12-26 13:00:00,ETH/USDT,624.50,626.98,620.51,623.39,70363.861,43843540.85149,32814
1608984000000,2020-12-26 12:00:00,ETH/USDT,622.76,627.99,620.07,624.49,121621.674,75884749.14311,42641
1608980400000,2020-12-26 11:00:00,ETH/USDT,619.34,624.00,616.20,622.76,83144.765,51614541.50436,36277
1608976800000,2020-12-26 10:00:00,ETH/USDT,623.22,624.66,615.10,619.34,121692.293,75375752.89285,45519
1608973200000,2020-12-26 09:00:00,ETH/USDT,628.00,628.37,620.01,623.15,111005.955,69215251.21958,44152
1608969600000,2020-12-26 08:00:00,ETH/USDT,625.17,632.36,624.12,628.01,101154.568,63604043.42064,38797
1608966000000,2020-12-26 07:00:00,ETH/USDT,629.07,629.42,622.00,625.16,74814.401,46788409.62343,33205
1608962400000,2020-12-26 06:00:00,ETH/USDT,626.80,630.00,625.36,629.08,56950.593,35760836.58703,27214
1608958800000,2020-12-26 05:00:00,ETH/USDT,630.70,631.60,626.33,626.79,68594.680,43137668.52919,32895
1608955200000,2020-12-26 04:00:00,ETH/USDT,634.44,635.15,630.20,630.70,75330.587,47631866.31728,34854
1608951600000,2020-12-26 03:00:00,ETH/USDT,626.62,637.72,626.39,634.45,144617.129,91593100.58408,54648
1608948000000,2020-12-26 02:00:00,ETH/USDT,628.01,630.00,625.46,626.62,64583.392,40543227.05557,29260
1608944400000,2020-12-26 01:00:00,ETH/USDT,625.63,630.00,621.57,628.02,96506.338,60337064.83451,37243
1608940800000,2020-12-26 00:00:00,ETH/USDT,627.17,629.79,623.98,625.52,86982.276,54519184.97635,37867
1608937200000,2020-12-25 23:00:00,ETH/USDT,622.52,628.66,621.44,627.18,111006.510,69438137.03124,45266
1608933600000,2020-12-25 22:00:00,ETH/USDT,619.18,623.22,618.06,622.51,49939.291,31024020.96402,28823
1608930000000,2020-12-25 21:00:00,ETH/USDT,620.91,622.36,616.56,619.17,44107.494,27293835.33025,27450
1608926400000,2020-12-25 20:00:00,ETH/USDT,619.64,622.10,616.18,620.90,56486.148,34948976.24035,29117
1608922800000,2020-12-25 19:00:00,ETH/USDT,618.12,622.28,614.86,619.64,78902.426,48779599.59624,37057
1608919200000,2020-12-25 18:00:00,ETH/USDT,615.91,620.15,613.76,618.05,72076.287,44446064.78199,33805
1608915600000,2020-12-25 17:00:00,ETH/USDT,613.64,618.03,608.24,615.91,126679.497,77719601.83068,52769
1608912000000,2020-12-25 16:00:00,ETH/USDT,613.83,624.53,612.00,613.65,192348.298,118773640.53958,69483
1608908400000,2020-12-25 15:00:00,ETH/USDT,619.50,623.50,612.71,613.86,141172.653,87390820.96183,50217
1608904800000,2020-12-25 14:00:00,ETH/USDT,628.76,630.10,614.30,619.50,237668.422,147838408.85594,70906
1608901200000,2020-12-25 13:00:00,ETH/USDT,625.78,629.85,625.60,628.76,71961.857,45177290.56274,31019
1608897600000,2020-12-25 12:00:00,ETH/USDT,629.78,632.57,625.65,625.78,135540.626,85246800.67943,44497
1608894000000,2020-12-25 11:00:00,ETH/USDT,626.33,634.96,623.70,629.81,264633.552,166775220.39904,79013
1608890400000,2020-12-25 10:00:00,ETH/USDT,623.70,626.86,619.00,626.29,138864.651,86567785.52045,51745
1608886800000,2020-12-25 09:00:00,ETH/USDT,617.15,625.65,616.26,623.70,131488.794,81736748.98178,53850
1608883200000,2020-12-25 08:00:00,ETH/USDT,613.06,621.51,613.00,617.15,182127.514,112473316.13884,62812
1608879600000,2020-12-25 07:00:00,ETH/USDT,614.14,614.31,609.63,613.04,79543.386,48636741.02497,32664
1608876000000,2020-12-25 06:00:00,ETH/USDT,609.60,616.44,607.76,614.13,99485.317,60990581.46092,36695
1608872400000,2020-12-25 05:00:00,ETH/USDT,609.70,610.73,605.91,609.59,57018.841,34681250.92329,24725
1608868800000,2020-12-25 04:00:00,ETH/USDT,606.19,610.21,605.02,609.70,45403.016,27622287.96513,24703
1608865200000,2020-12-25 03:00:00,ETH/USDT,609.28,611.11,604.50,606.18,76848.897,46714778.98550,34254
1608861600000,2020-12-25 02:00:00,ETH/USDT,611.89,612.91,608.93,609.29,49686.009,30341699.93256,24100
1608858000000,2020-12-25 01:00:00,ETH/USDT,612.19,614.80,609.46,611.90,62266.679,38125521.28578,29069
1608854400000,2020-12-25 00:00:00,ETH/USDT,612.31,616.29,608.04,612.20,118113.920,72250072.29302,46094
1608850800000,2020-12-24 23:00:00,ETH/USDT,612.60,615.42,608.59,612.31,138862.424,85000824.65311,53116
1608847200000,2020-12-24 22:00:00,ETH/USDT,605.60,615.00,604.41,612.56,122231.545,74704958.31329,44555
1608843600000,2020-12-24 21:00:00,ETH/USDT,604.98,610.90,604.00,605.60,136532.622,82842203.43174,53915
1608840000000,2020-12-24 20:00:00,ETH/USDT,594.34,606.60,592.11,604.98,145428.478,87253343.86712,55873
1608836400000,2020-12-24 19:00:00,ETH/USDT,594.47,597.40,592.56,594.36,67006.857,39846485.88751,30844
1608832800000,2020-12-24 18:00:00,ETH/USDT,594.13,596.38,591.83,594.49,54545.595,32396145.04504,30025
1608829200000,2020-12-24 17:00:00,ETH/USDT,587.99,595.00,586.00,594.13,88160.212,52040186.48896,40010
1608825600000,2020-12-24 16:00:00,ETH/USDT,592.46,593.56,585.26,588.05,146996.807,86611878.53346,54433
1608822000000,2020-12-24 15:00:00,ETH/USDT,589.88,594.40,588.83,592.37,85670.810,50682353.88377,39662
1608818400000,2020-12-24 14:00:00,ETH/USDT,597.10,599.79,586.88,589.89,193105.224,114652445.28619,60775
1608814800000,2020-12-24 13:00:00,ETH/USDT,582.05,598.00,580.75,597.10,215408.278,126997441.17367,73482
1608811200000,2020-12-24 12:00:00,ETH/USDT,582.47,584.79,577.50,582.06,119107.017,69144371.39660,43580
1608807600000,2020-12-24 11:00:00,ETH/USDT,576.72,583.94,573.58,582.46,115787.948,67132128.88207,47620
1608804000000,2020-12-24 10:00:00,ETH/USDT,585.21,585.73,576.64,576.78,92407.099,53587142.27396,37104
1608800400000,2020-12-24 09:00:00,ETH/USDT,584.40,585.42,580.53,585.21,90762.901,52901842.62443,41529
1608796800000,2020-12-24 08:00:00,ETH/USDT,580.50,585.46,578.08,584.38,116109.871,67617776.55707,45010
1608793200000,2020-12-24 07:00:00,ETH/USDT,573.71,582.45,570.02,580.47,118434.144,68304328.96064,38003
1608789600000,2020-12-24 06:00:00,ETH/USDT,579.87,583.29,571.40,573.72,114079.563,65753690.65969,40350
1608786000000,2020-12-24 05:00:00,ETH/USDT,578.49,582.99,574.61,579.88,86008.751,49872075.73246,33097
1608782400000,2020-12-24 04:00:00,ETH/USDT,575.33,580.00,570.29,578.41,121623.810,70042879.72772,43822
1608778800000,2020-12-24 03:00:00,ETH/USDT,574.54,577.90,571.03,575.31,118098.826,67848493.68711,45374
1608775200000,2020-12-24 02:00:00,ETH/USDT,586.22,586.90,572.81,574.54,145377.454,84183848.32016,49934
1608771600000,2020-12-24 01:00:00,ETH/USDT,576.49,586.80,573.02,586.17,172189.923,99833586.47882,59230
1608768000000,2020-12-24 00:00:00,ETH/USDT,585.49,585.77,565.20,576.49,350745.842,201619493.43240,107703
1608764400000,2020-12-23 23:00:00,ETH/USDT,584.89,593.83,580.66,585.34,250497.541,147269793.47090,82180
1608760800000,2020-12-23 22:00:00,ETH/USDT,597.70,600.74,546.81,584.89,724125.869,416712018.60911,216399
1608757200000,2020-12-23 21:00:00,ETH/USDT,606.05,607.02,596.15,597.70,161068.784,96766362.67992,58435
1608753600000,2020-12-23 20:00:00,ETH/USDT,610.60,613.30,605.02,606.04,84794.367,51640095.13518,33965
1608750000000,2020-12-23 19:00:00,ETH/USDT,610.90,612.84,608.59,610.59,50545.564,30868898.69570,22699
1608746400000,2020-12-23 18:00:00,ETH/USDT,610.03,613.58,608.66,610.89,69172.749,42256800.67104,30696
1608742800000,2020-12-23 17:00:00,ETH/USDT,596.98,612.46,596.47,609.98,150068.779,90794158.64250,54023
1608739200000,2020-12-23 16:00:00,ETH/USDT,605.88,610.50,595.31,597.08,213052.494,128590892.33308,65740
1608735600000,2020-12-23 15:00:00,ETH/USDT,612.79,615.45,603.12,605.88,146176.322,89011104.80732,51233
1608732000000,2020-12-23 14:00:00,ETH/USDT,608.49,613.60,606.02,612.80,141015.488,86037972.90288,47774
1608728400000,2020-12-23 13:00:00,ETH/USDT,620.34,623.81,604.03,608.44,300026.804,184393045.77033,89320
1608724800000,2020-12-23 12:00:00,ETH/USDT,602.26,622.21,598.51,620.35,345464.980,211748800.73659,106739
1608721200000,2020-12-23 11:00:00,ETH/USDT,604.78,604.85,592.41,602.25,390843.500,234193283.58512,113942
1608717600000,2020-12-23 10:00:00,ETH/USDT,613.51,616.00,603.56,604.83,226751.850,137963668.76795,66466
1608714000000,2020-12-23 09:00:00,ETH/USDT,613.35,615.32,608.91,613.51,148116.300,90665200.57725,45920
1608710400000,2020-12-23 08:00:00,ETH/USDT,616.30,621.42,611.68,613.36,128915.404,79539533.60339,40946
1608706800000,2020-12-23 07:00:00,ETH/USDT,615.10,618.85,608.40,616.29,133916.800,82230205.54629,42048
1608703200000,2020-12-23 06:00:00,ETH/USDT,615.75,618.80,613.34,615.16,103197.890,63568705.30486,33912
1608699600000,2020-12-23 05:00:00,ETH/USDT,618.05,620.00,609.63,615.73,198115.332,121798443.65384,59559
1608696000000,2020-12-23 04:00:00,ETH/USDT,623.84,625.45,616.64,618.10,159844.119,99235350.23487,49759
1608692400000,2020-12-23 03:00:00,ETH/USDT,623.90,626.74,622.68,623.87,82163.934,51333789.27351,29038
1608688800000,2020-12-23 02:00:00,ETH/USDT,628.17,629.94,621.38,623.89,120426.304,75224201.51968,36040
1608685200000,2020-12-23 01:00:00,ETH/USDT,638.48,639.07,626.25,628.16,158993.192,100331616.95061,49562
1608681600000,2020-12-23 00:00:00,ETH/USDT,637.20,639.54,632.36,638.60,107247.817,68173905.83543,38760
1608678000000,2020-12-22 23:00:00,ETH/USDT,630.43,638.70,627.39,637.20,162175.045,102737147.48983,53969
1608674400000,2020-12-22 22:00:00,ETH/USDT,623.29,631.10,619.00,630.49,98046.460,61169320.50432,36909
1608670800000,2020-12-22 21:00:00,ETH/USDT,625.09,628.20,622.00,623.29,95115.779,59475079.19954,36112
1608667200000,2020-12-22 20:00:00,ETH/USDT,626.70,628.66,622.13,625.09,86173.593,53862271.48487,30294
1608663600000,2020-12-22 19:00:00,ETH/USDT,628.94,630.99,624.04,626.70,91561.388,57386487.99949,27857
1608660000000,2020-12-22 18:00:00,ETH/USDT,628.43,629.94,626.32,628.94,65231.641,40958570.14828,23253
1608656400000,2020-12-22 17:00:00,ETH/USDT,628.20,630.17,624.00,628.38,102856.725,64568324.70563,34191
1608652800000,2020-12-22 16:00:00,ETH/USDT,627.09,634.42,622.33,628.15,249657.894,156783462.46184,67713
1608649200000,2020-12-22 15:00:00,ETH/USDT,618.05,634.67,616.23,627.11,304360.420,190930533.45936,89255
1608645600000,2020-12-22 14:00:00,ETH/USDT,618.31,621.00,615.37,618.04,164745.891,101878712.71771,51251
1608642000000,2020-12-22 13:00:00,ETH/USDT,612.40,619.45,608.91,618.31,148089.890,90959588.12515,43359
1608638400000,2020-12-22 12:00:00,ETH/USDT,612.06,614.50,610.07,612.38,126033.752,77166757.25919,40898
1608634800000,2020-12-22 11:00:00,ETH/USDT,603.71,613.30,603.70,612.05,156764.638,95454496.57901,48795
1608631200000,2020-12-22 10:00:00,ETH/USDT,605.47,607.48,600.58,603.70,102630.796,62003914.36864,33917
1608627600000,2020-12-22 09:00:00,ETH/USDT,598.32,605.79,597.56,605.46,167278.626,100521997.34824,48438
1608624000000,2020-12-22 08:00:00,ETH/USDT,596.20,599.26,588.41,598.30,257152.522,152823564.01090,76740
1608620400000,2020-12-22 07:00:00,ETH/USDT,603.30,606.23,592.50,596.19,260630.679,156076946.97182,74576
1608616800000,2020-12-22 06:00:00,ETH/USDT,607.18,608.99,603.02,603.33,105919.623,64206779.86842,34932
1608613200000,2020-12-22 05:00:00,ETH/USDT,613.09,613.36,605.00,607.18,94310.458,57363339.07746,37093
1608609600000,2020-12-22 04:00:00,ETH/USDT,610.59,616.00,610.59,613.09,73398.404,45050116.37166,29106
1608606000000,2020-12-22 03:00:00,ETH/USDT,613.20,613.40,609.60,610.59,53895.978,32947944.08126,24478
1608602400000,2020-12-22 02:00:00,ETH/USDT,605.24,613.47,605.01,613.19,60388.521,36825010.49919,27267
1608598800000,2020-12-22 01:00:00,ETH/USDT,605.47,609.46,602.24,605.19,123972.367,75093001.99723,44899
1608595200000,2020-12-22 00:00:00,ETH/USDT,608.24,614.32,605.45,605.57,135554.308,82624324.52233,42746
1608591600000,2020-12-21 23:00:00,ETH/USDT,617.45,618.89,607.40,608.18,93819.039,57510491.84320,33270
1608588000000,2020-12-21 22:00:00,ETH/USDT,618.80,618.98,615.73,617.44,44042.879,27188022.60032,23872
1608584400000,2020-12-21 21:00:00,ETH/USDT,610.44,619.00,608.60,618.80,70538.223,43398292.79532,28647
1608580800000,2020-12-21 20:00:00,ETH/USDT,611.98,614.00,609.03,610.44,52962.851,32387871.58642,26136
1608577200000,2020-12-21 19:00:00,ETH/USDT,609.79,614.28,609.00,611.84,65764.948,40223553.07980,29752
1608573600000,2020-12-21 18:00:00,ETH/USDT,604.83,612.84,602.00,609.80,140358.936,85360384.46502,49263
1608570000000,2020-12-21 17:00:00,ETH/USDT,614.79,615.24,603.33,604.82,171960.638,104484692.70885,58852
1608566400000,2020-12-21 16:00:00,ETH/USDT,614.50,619.88,606.51,614.79,184177.634,113147040.38194,59407
1608562800000,2020-12-21 15:00:00,ETH/USDT,619.37,619.92,613.05,614.51,114652.111,70671712.95501,42361
1608559200000,2020-12-21 14:00:00,ETH/USDT,612.72,620.00,607.00,619.38,143498.653,88137052.83902,52991
1608555600000,2020-12-21 13:00:00,ETH/USDT,603.87,613.26,602.47,612.71,163865.519,99786037.08193,53819
1608552000000,2020-12-21 12:00:00,ETH/USDT,607.00,608.14,595.54,603.73,405343.169,244506910.19929,123522
1608548400000,2020-12-21 11:00:00,ETH/USDT,606.77,614.44,605.55,607.06,227437.731,138810284.17975,81195
1608544800000,2020-12-21 10:00:00,ETH/USDT,627.02,629.70,603.00,606.76,601137.265,369161928.21503,179459
1608541200000,2020-12-21 09:00:00,ETH/USDT,636.04,638.72,622.00,627.02,345855.147,217644980.45137,99444
1608537600000,2020-12-21 08:00:00,ETH/USDT,647.20,648.88,635.00,636.10,151111.956,96951335.21458,51938
1608534000000,2020-12-21 07:00:00,ETH/USDT,645.53,647.38,644.72,647.13,57926.570,37424465.17645,26057
1608530400000,2020-12-21 06:00:00,ETH/USDT,642.58,645.70,637.00,645.51,86981.048,55746841.19859,31355
1608526800000,2020-12-21 05:00:00,ETH/USDT,644.38,646.21,641.01,642.58,56820.424,36544741.55747,25628
1608523200000,2020-12-21 04:00:00,ETH/USDT,645.95,648.76,643.70,644.50,85284.837,55083409.09605,35485
1608519600000,2020-12-21 03:00:00,ETH/USDT,644.79,648.54,638.96,645.95,109944.761,70869551.57443,40229
1608516000000,2020-12-21 02:00:00,ETH/USDT,643.12,645.90,642.10,644.80,58957.730,37963167.79102,26905
1608512400000,2020-12-21 01:00:00,ETH/USDT,643.51,646.49,641.46,643.12,61910.657,39866770.05668,31021
1608508800000,2020-12-21 00:00:00,ETH/USDT,638.25,645.33,633.88,643.50,127329.629,81623442.16554,49561
1608505200000,2020-12-20 23:00:00,ETH/USDT,636.07,641.83,635.33,638.27,84632.034,54018559.67181,38881
1608501600000,2020-12-20 22:00:00,ETH/USDT,632.66,637.42,620.93,636.07,326081.976,205696406.12408,94713
1608498000000,2020-12-20 21:00:00,ETH/USDT,657.55,658.29,628.00,632.53,448470.735,287456589.63174,119520
1608494400000,2020-12-20 20:00:00,ETH/USDT,650.78,659.00,650.18,657.55,130961.123,85864643.97754,46093
1608490800000,2020-12-20 19:00:00,ETH/USDT,650.13,651.46,648.36,650.79,44146.910,28694245.05629,22411
1608487200000,2020-12-20 18:00:00,ETH/USDT,648.44,650.92,646.00,650.12,65375.288,42380986.98628,28910
1608483600000,2020-12-20 17:00:00,ETH/USDT,648.33,651.69,647.03,648.46,42841.902,27833096.07068,24759
1608480000000,2020-12-20 16:00:00,ETH/USDT,654.87,656.07,648.01,648.33,92495.182,60324653.87649,38843
1608476400000,2020-12-20 15:00:00,ETH/USDT,649.27,655.00,649.09,654.86,83995.770,54827961.04085,37268
1608472800000,2020-12-20 14:00:00,ETH/USDT,649.01,653.00,646.80,649.27,75806.264,49262717.76905,32797
1608469200000,2020-12-20 13:00:00,ETH/USDT,648.34,650.69,643.01,649.01,89601.691,57995005.96422,36294
1608465600000,2020-12-20 12:00:00,ETH/USDT,653.36,653.99,643.90,648.33,118375.198,76734059.43559,47587
1608462000000,2020-12-20 11:00:00,ETH/USDT,651.42,655.56,651.11,653.37,61048.406,39882817.72005,27729
1608458400000,2020-12-20 10:00:00,ETH/USDT,657.67,658.56,651.00,651.34,120676.453,78983709.49010,43874
1608454800000,2020-12-20 09:00:00,ETH/USDT,657.59,662.99,655.20,657.61,109019.363,71794012.38224,40208
1608451200000,2020-12-20 08:00:00,ETH/USDT,657.66,659.12,653.77,657.59,109189.620,71697465.81306,45555
1608447600000,2020-12-20 07:00:00,ETH/USDT,650.11,658.00,649.50,657.71,85937.056,56153116.31022,36361
1608444000000,2020-12-20 06:00:00,ETH/USDT,648.62,652.89,647.66,650.11,37972.672,24687828.97056,22307
1608440400000,2020-12-20 05:00:00,ETH/USDT,648.78,651.85,647.62,648.62,52319.662,33977824.44876,24866
1608436800000,2020-12-20 04:00:00,ETH/USDT,646.71,649.53,641.13,648.79,106858.019,68944364.50999,41111
1608433200000,2020-12-20 03:00:00,ETH/USDT,648.07,649.30,643.03,646.70,75416.661,48748459.32630,34109
1608429600000,2020-12-20 02:00:00,ETH/USDT,648.48,649.80,645.60,648.08,56627.574,36684169.84099,28801
1608426000000,2020-12-20 01:00:00,ETH/USDT,648.66,651.42,646.20,648.42,83060.062,53897067.50854,35351
1608422400000,2020-12-20 00:00:00,ETH/USDT,658.82,658.86,642.00,648.63,258269.065,167720314.73189,85997
1608418800000,2020-12-19 23:00:00,ETH/USDT,664.24,664.24,655.44,658.81,85921.230,56687192.80928,36993
1608415200000,2020-12-19 22:00:00,ETH/USDT,667.26,667.26,661.26,664.24,72881.426,48410244.61633,30197
1608411600000,2020-12-19 21:00:00,ETH/USDT,667.60,669.80,665.00,667.26,88220.240,58889037.67278,36279
1608408000000,2020-12-19 20:00:00,ETH/USDT,659.38,668.55,659.14,667.60,84493.215,56097053.06191,41463
1608404400000,2020-12-19 19:00:00,ETH/USDT,659.87,661.20,657.20,659.39,53374.715,35188277.58200,31140
1608400800000,2020-12-19 18:00:00,ETH/USDT,664.02,664.62,656.20,659.87,126228.867,83267143.42309,44356
1608397200000,2020-12-19 17:00:00,ETH/USDT,663.11,671.95,661.08,664.02,237171.006,157998112.23206,88945
1608393600000,2020-12-19 16:00:00,ETH/USDT,655.96,667.33,654.10,663.11,385816.712,255017304.05804,121085
1608390000000,2020-12-19 15:00:00,ETH/USDT,656.00,661.00,651.84,655.90,164155.511,107899052.25847,62088
1608386400000,2020-12-19 14:00:00,ETH/USDT,657.19,662.00,649.26,655.94,287721.224,188959274.19096,90869
1608382800000,2020-12-19 13:00:00,ETH/USDT,656.32,657.83,652.61,657.19,93169.972,61031857.76203,42724
1608379200000,2020-12-19 12:00:00,ETH/USDT,651.91,661.30,651.79,656.38,119361.593,78437217.44377,45765
1608375600000,2020-12-19 11:00:00,ETH/USDT,654.87,656.82,649.60,651.90,52947.624,34581064.64764,30927
1608372000000,2020-12-19 10:00:00,ETH/USDT,653.54,658.00,653.51,654.88,73491.818,48187875.16831,37873
1608368400000,2020-12-19 09:00:00,ETH/USDT,654.02,655.12,652.13,653.54,38706.865,25293286.91805,25703
1608364800000,2020-12-19 08:00:00,ETH/USDT,649.16,654.26,646.00,653.89,89702.020,58330497.63444,37448
1608361200000,2020-12-19 07:00:00,ETH/USDT,649.12,652.40,648.50,649.12,61663.993,40128142.87687,27797
1608357600000,2020-12-19 06:00:00,ETH/USDT,653.12,654.26,647.29,649.13,84345.621,54884561.90687,35571
1608354000000,2020-12-19 05:00:00,ETH/USDT,655.40,656.25,652.11,653.08,62390.129,40809956.18009,34821
1608350400000,2020-12-19 04:00:00,ETH/USDT,655.82,658.89,654.42,655.26,55964.474,36723548.47951,39696
1608346800000,2020-12-19 03:00:00,ETH/USDT,658.33,660.80,655.63,655.82,79666.325,52440400.18112,41114
1608343200000,2020-12-19 02:00:00,ETH/USDT,649.88,659.40,649.13,658.29,90186.809,59036699.27738,43198
1608339600000,2020-12-19 01:00:00,ETH/USDT,649.74,651.15,646.25,649.88,61093.097,39650194.67899,36328
1608336000000,2020-12-19 00:00:00,ETH/USDT,654.44,656.65,647.68,649.74,86536.698,56420816.84603,44724
1608332400000,2020-12-18 23:00:00,ETH/USDT,651.70,656.06,648.49,654.51,68709.820,44827428.73858,40532
1608328800000,2020-12-18 22:00:00,ETH/USDT,651.45,653.66,646.23,651.70,72195.436,46946148.42556,35195
1608325200000,2020-12-18 21:00:00,ETH/USDT,649.19,654.56,649.16,651.44,102493.210,66808555.03935,55982
1608321600000,2020-12-18 20:00:00,ETH/USDT,645.60,649.50,644.08,649.19,53109.867,34343196.07639,28657
1608318000000,2020-12-18 19:00:00,ETH/USDT,646.89,647.21,640.58,645.55,53473.026,34425243.23348,25534
1608314400000,2020-12-18 18:00:00,ETH/USDT,647.41,648.67,643.79,646.87,50851.522,32865362.85910,31216
1608310800000,2020-12-18 17:00:00,ETH/USDT,643.17,649.00,641.79,647.41,81328.324,52481932.11292,43526
1608307200000,2020-12-18 16:00:00,ETH/USDT,638.30,645.20,635.01,643.11,170572.417,109426656.48684,66491
1608303600000,2020-12-18 15:00:00,ETH/USDT,640.09,640.44,633.00,638.31,141791.405,90354433.58104,54171
1608300000000,2020-12-18 14:00:00,ETH/USDT,639.00,642.87,632.65,640.12,238259.075,152062639.56850,78103
1608296400000,2020-12-18 13:00:00,ETH/USDT,651.50,652.20,638.00,638.91,160779.853,103741116.26180,54389
1608292800000,2020-12-18 12:00:00,ETH/USDT,651.57,656.04,645.25,651.50,128598.316,83737241.04432,52414
1608289200000,2020-12-18 11:00:00,ETH/USDT,654.80,655.01,645.67,651.56,169343.250,110105283.91375,60333
1608285600000,2020-12-18 10:00:00,ETH/USDT,663.02,665.85,653.23,654.80,278903.167,184087749.92049,88659
1608282000000,2020-12-18 09:00:00,ETH/USDT,652.57,663.46,648.57,663.03,153716.136,100732877.14724,58354
1608278400000,2020-12-18 08:00:00,ETH/USDT,646.33,654.34,643.08,652.58,150102.970,97593652.60955,54472
1608274800000,2020-12-18 07:00:00,ETH/USDT,645.49,646.34,642.05,646.32,55659.164,35861693.57574,27557
1608271200000,2020-12-18 06:00:00,ETH/USDT,646.87,649.61,644.69,645.49,72586.015,46975601.68176,34187
1608267600000,2020-12-18 05:00:00,ETH/USDT,643.23,648.00,642.21,646.86,61898.167,39932647.05928,32147
1608264000000,2020-12-18 04:00:00,ETH/USDT,644.28,647.54,640.64,643.23,96906.685,62486165.32191,39190
1608260400000,2020-12-18 03:00:00,ETH/USDT,651.41,652.30,642.32,644.34,123893.456,80234359.99655,44732
1608256800000,2020-12-18 02:00:00,ETH/USDT,646.59,655.11,645.16,651.41,154681.030,100851227.55554,53908
1608253200000,2020-12-18 01:00:00,ETH/USDT,640.38,651.39,634.80,646.60,163900.294,105850745.58988,65367
1608249600000,2020-12-18 00:00:00,ETH/USDT,643.09,644.89,630.10,640.37,191513.857,122158147.38348,68353
1608246000000,2020-12-17 23:00:00,ETH/USDT,645.79,646.59,636.66,643.12,169448.723,108860292.34740,61172
1608242400000,2020-12-17 22:00:00,ETH/USDT,641.19,649.96,640.57,645.79,101570.361,65496119.19580,43685
1608238800000,2020-12-17 21:00:00,ETH/USDT,643.45,644.45,626.25,641.19,295099.302,187305375.98617,99912
1608235200000,2020-12-17 20:00:00,ETH/USDT,648.70,654.48,634.00,643.46,275916.573,177782309.39163,101887
